News_ID,Date,Region,Event_Type,Impact_Level,Affected_Industry,Tariff_Change,StockMarket_Shock,War_Flag,Natural_Calamity_Flag,Currency_Shift
6620,2022-02-28,Middle East,Natural Calamity,Low,IT Software,-0.21,0.62,1,0,-0.3
6621,2022-04-02,Asia,Tariff Update,Low,Electronics,-0.18,0.41,0,1,-0.81
6622,2021-02-09,North America,Stock Crash,Medium,Auto Parts,0.31,0.33,0,0,-0.54
6623,2021-10-31,Asia,Supply Chain Shock,High,Chemicals,-0.26,-0.03,1,1,0.45
6624,2023-09-21,Middle East,Tariff Update,Medium,Pharmaceuticals,0.46,0.63,1,0,0.52
6625,2024-03-16,Global,Supply Chain Shock,High,Electronics,0.04,-0.04,0,0,-0.63
6626,2021-06-27,Global,War Alert,Low,Solar,-0.93,0.95,0,1,-0.68
6627,2023-08-17,North America,War Alert,High,Medical Devices,0.2,0.2,1,0,-0.21
6628,2023-08-26,Middle East,Tariff Update,High,Electronics,0.62,0.69,1,1,-0.22
6629,2022-12-08,Global,Tariff Update,Medium,Auto Parts,-1,0.98,0,1,-0.14
6630,2022-11-14,Global,Trade Agreement,High,IT Software,0.31,-0.26,1,0,0.45
6631,2022-09-29,Europe,War Alert,Low,Engineering,-0.32,0.92,0,1,-0.7
6632,2023-10-21,Middle East,Supply Chain Shock,Low,Engineering,-0.56,0.39,1,0,0.62
6633,2022-01-10,Europe,War Alert,High,Solar,0.78,-0.49,1,0,-0.64
6634,2023-02-10,North America,Supply Chain Shock,High,Pharmaceuticals,-0.97,0.84,1,1,-0.79
6635,2025-01-31,Global,War Alert,Low,Electronics,-0.97,0.97,0,0,0.79
6636,2024-08-26,North America,Trade Agreement,Medium,Chemicals,0.82,-0.63,0,1,0.76
6637,2022-12-29,Asia,Tariff Update,Low,Medical Devices,-0.15,0.42,0,1,0.88
6638,2022-08-21,Europe,Tariff Update,High,Engineering,-0.31,0.31,1,1,-0.08
6639,2021-05-13,North America,Tariff Update,High,Pharmaceuticals,0.62,0.26,1,0,-0.56
6640,2021-12-05,North America,Supply Chain Shock,Low,Machinery,-0.4,-0.2,0,0,0.44
6641,2024-10-11,North America,Natural Calamity,Low,Auto Parts,-0.88,-0.75,1,0,0.87
6642,2022-05-14,Middle East,Supply Chain Shock,Low,Electronics,0.76,-0.78,1,1,0.28
6643,2022-07-18,North America,Trade Agreement,High,Electronics,0.7,0.3,0,0,0.98
6644,2022-03-25,Europe,Supply Chain Shock,Medium,Chemicals,-0.03,-0.41,1,1,-0.51
6645,2021-06-29,Middle East,Trade Agreement,Low,Medical Devices,-0.23,-0.28,0,0,-0.71
6646,2025-01-04,Middle East,Supply Chain Shock,Medium,Auto Parts,-0.6,-0.42,0,0,0.7
6647,2024-05-27,Global,Trade Agreement,Medium,Chemicals,-0.9,0.01,1,0,-0.07
6648,2021-07-15,Middle East,Natural Calamity,Low,Machinery,-0.65,0.36,1,0,0.18
6649,2023-03-01,North America,Tariff Update,Low,Textiles,-0.62,0.74,0,1,-0.83
6650,2021-07-25,Asia,Trade Agreement,High,Machinery,-0.52,-0.41,0,0,0.12
6651,2023-11-23,North America,Tariff Update,Medium,Electronics,-0.35,-0.8,1,0,0.99
6652,2022-11-30,Asia,War Alert,Low,Chemicals,1,-0.04,0,0,-0.57
6653,2021-02-22,Asia,Trade Agreement,Low,Machinery,-0.22,-0.81,1,1,-0.01
6654,2021-05-13,Europe,Supply Chain Shock,High,Auto Parts,0.05,0.63,0,0,0.77
6655,2022-08-06,Asia,Trade Agreement,Medium,Solar,-0.36,-0.71,1,1,0.45
6656,2022-04-20,Middle East,Tariff Update,Low,Auto Parts,-0.61,0.85,0,1,-0.66
6657,2022-12-16,Middle East,Trade Agreement,Medium,Engineering,0.8,0.19,1,1,0.37
6658,2024-09-01,Middle East,Natural Calamity,High,Textiles,-0.36,-0.65,0,0,0.7
6659,2025-02-06,Middle East,Trade Agreement,Low,Auto Parts,-0.5,0.43,1,1,-0.32
6660,2021-04-26,Asia,Supply Chain Shock,Low,Pharmaceuticals,0.32,-0.2,0,1,0.01
6661,2024-05-11,Asia,War Alert,High,Textiles,-0.35,0.36,1,0,-0.34
6662,2024-09-05,North America,Stock Crash,High,Pharmaceuticals,-0.67,0.16,0,0,0.33
6663,2024-02-16,Middle East,Stock Crash,High,Medical Devices,-0.79,-0.28,1,1,-0.23
6664,2024-06-28,North America,Trade Agreement,Low,Solar,0.16,-0.21,0,0,0.55
6665,2024-03-19,Middle East,War Alert,Medium,Textiles,0.05,-0.7,1,0,-0.36
6666,2022-07-06,Europe,War Alert,Medium,Medical Devices,0.82,0.43,1,0,-0.85
6667,2021-02-05,Middle East,Natural Calamity,High,Pharmaceuticals,-0.69,-0.98,1,1,0.63
6668,2022-02-15,Europe,Natural Calamity,Medium,Pharmaceuticals,0.43,0.1,1,1,-0.73
6669,2021-01-31,Asia,Trade Agreement,Low,IT Software,-0.53,-0.22,0,1,0.43
6670,2023-09-16,Asia,Natural Calamity,Medium,Medical Devices,0.66,-0.75,0,1,-0.99
6671,2024-12-01,Global,War Alert,Low,Engineering,-0.11,-0.85,1,0,0.77
6672,2021-08-26,Europe,Tariff Update,Low,IT Software,0.51,0.41,1,0,-0.3
6673,2024-03-13,Asia,Stock Crash,High,Pharmaceuticals,-0.85,0.82,1,0,0.24
6674,2021-03-29,Asia,Tariff Update,High,Auto Parts,0.78,-0.14,1,1,0.5
6675,2023-01-12,Middle East,Stock Crash,Low,Medical Devices,0.16,-0.64,1,0,0.58
6676,2023-01-01,Global,War Alert,High,Solar,-0.91,0.99,1,1,0.05
6677,2024-07-29,Asia,Trade Agreement,Medium,Engineering,0.04,0.23,1,1,0.37
6678,2023-03-14,Asia,Trade Agreement,Low,Solar,-0.74,0.95,0,1,0.64
6679,2023-12-12,Asia,Trade Agreement,Low,Pharmaceuticals,0.38,0.76,1,1,-0.15
6680,2022-05-02,North America,Trade Agreement,Medium,Electronics,0.82,0.4,1,0,-0.75
6681,2023-01-24,Europe,Natural Calamity,High,Textiles,-0.14,-0.96,1,1,-0.14
6682,2022-03-02,Europe,Stock Crash,Low,Solar,0.53,-0.85,1,1,-0.42
6683,2023-06-15,Global,Stock Crash,Low,Auto Parts,0.03,0.64,0,0,0.78
6684,2023-04-13,North America,Stock Crash,Low,Electronics,0.48,0.7,1,0,-0.23
6685,2021-05-10,North America,War Alert,High,Solar,0.12,-0.18,0,1,0.95
6686,2025-01-28,Asia,Trade Agreement,High,IT Software,-0.28,-0.82,0,0,-0.19
6687,2022-07-03,Global,Stock Crash,Medium,IT Software,-0.37,-0.93,0,0,0.67
6688,2024-05-15,Europe,Natural Calamity,High,Solar,0.53,0.9,0,0,0.41
6689,2021-02-23,North America,Natural Calamity,Medium,Auto Parts,0.98,-0.02,1,1,0.4
6690,2024-03-31,Middle East,Stock Crash,High,Electronics,-0.28,-0.09,0,0,-0.52
6691,2021-04-03,Middle East,War Alert,Low,Medical Devices,-0.25,0.98,0,1,0.88
6692,2023-08-01,Middle East,Trade Agreement,Medium,Medical Devices,0.01,-0.25,0,1,-0.74
6693,2023-02-16,Europe,Natural Calamity,Low,Pharmaceuticals,-0.04,-0.49,0,0,-0.27
6694,2023-03-24,North America,War Alert,Medium,Auto Parts,-0.47,-0.73,1,1,-0.4
6695,2023-12-23,North America,Natural Calamity,High,Machinery,0.52,0.71,1,0,0.86
6696,2021-08-29,Europe,Supply Chain Shock,Medium,Textiles,-0.36,0.45,0,0,0.93
6697,2024-01-26,Global,Stock Crash,Medium,Textiles,0.88,-0.86,0,1,0.69
6698,2021-08-25,Europe,Natural Calamity,Medium,Chemicals,-0.59,0.68,1,1,-0.41
6699,2024-02-29,Global,Supply Chain Shock,Medium,Engineering,0.63,-0.42,0,1,0.86
6700,2022-01-16,Middle East,Tariff Update,Low,Pharmaceuticals,-0.29,0.38,0,0,0.16
6701,2023-02-07,Global,Natural Calamity,Medium,Machinery,-0.29,-0.27,1,0,-0.25
6702,2023-07-25,Middle East,Natural Calamity,Low,Machinery,0.45,0.1,1,1,0.97
6703,2024-07-01,Global,Tariff Update,Medium,Auto Parts,0.75,-0.37,0,0,0.76
6704,2023-06-24,Asia,Stock Crash,High,Chemicals,0.93,-0.94,1,0,-0.52
6705,2021-09-23,Asia,Natural Calamity,Low,Medical Devices,0.06,-0.8,0,1,0.4
6706,2024-04-24,Middle East,Trade Agreement,Low,Machinery,-0.78,-0.22,0,0,-0.96
6707,2024-06-09,Global,Natural Calamity,High,Chemicals,-0.97,-0.45,1,0,-0.44
6708,2024-07-15,North America,Supply Chain Shock,Low,Auto Parts,0.87,0.92,1,1,-0.18
6709,2022-03-28,North America,War Alert,Low,Electronics,0.81,-0.78,0,1,-0.63
6710,2023-04-22,North America,Tariff Update,High,Solar,-0.55,0.15,1,1,0.49
6711,2022-02-27,Europe,Tariff Update,High,Machinery,0.94,0.83,1,0,-0.7
6712,2024-09-30,North America,Tariff Update,Medium,Engineering,0.27,-0.62,0,1,0.09
6713,2024-03-14,Global,Stock Crash,Medium,Medical Devices,-0.54,0.29,0,1,-0.24
6714,2024-12-01,Europe,War Alert,Medium,Textiles,-0.34,0.18,1,1,-0.58
6715,2021-05-30,Middle East,Stock Crash,Low,Electronics,0.96,-0.44,0,1,0.92
6716,2022-01-07,Middle East,Supply Chain Shock,Low,Pharmaceuticals,-0.05,-0.85,0,0,-0.24
6717,2025-01-01,North America,Stock Crash,Low,Textiles,-0.08,0.74,0,1,-0.53
6718,2024-06-06,Global,Trade Agreement,Low,Solar,0.72,-0.93,0,1,0.14
6719,2022-10-22,Europe,Stock Crash,High,Auto Parts,0.49,-0.59,1,1,-0.65
6720,2025-02-05,North America,War Alert,Medium,Textiles,0.45,0.89,1,0,0.22
6721,2021-06-16,Europe,War Alert,Medium,Pharmaceuticals,-0.75,-0.17,1,1,-0.28
6722,2023-03-06,Global,Natural Calamity,High,Engineering,-0.83,-0.21,0,1,-0.47
6723,2022-06-23,Global,Tariff Update,Medium,Electronics,0.09,0.61,1,1,0.07
6724,2021-07-14,Global,Supply Chain Shock,Low,Textiles,-0.86,0.72,0,0,0.07
6725,2021-11-18,Global,Natural Calamity,Low,Textiles,-0.55,-0.63,0,1,0.81
6726,2021-04-28,Europe,War Alert,Low,Machinery,-0.98,0.92,1,1,-0.23
6727,2024-07-11,Global,War Alert,High,Medical Devices,-0.4,-0.44,1,1,0.37
6728,2021-02-27,North America,Stock Crash,Medium,Chemicals,-0.86,0.67,0,1,0.39
6729,2022-03-06,Middle East,Tariff Update,Medium,Medical Devices,-0.08,-0.34,0,0,-0.99
6730,2024-06-09,Middle East,War Alert,High,Medical Devices,-0.43,0.52,1,0,0.18
6731,2022-03-09,Middle East,Natural Calamity,Low,Textiles,-0.22,0.93,0,1,0.84
6732,2022-01-23,Asia,War Alert,High,Textiles,0.28,-0.7,0,0,0.8
6733,2023-06-28,Europe,Stock Crash,Medium,Chemicals,-0.05,-0.47,1,0,-0.63
6734,2025-01-27,North America,Supply Chain Shock,High,Electronics,-0.2,-0.19,1,0,-0.32
6735,2023-01-04,North America,Supply Chain Shock,Medium,Electronics,-0.33,-0.16,0,1,0.83
6736,2024-01-22,Global,Supply Chain Shock,Medium,Textiles,-0.06,-0.67,0,1,0.52
6737,2023-08-31,Global,Tariff Update,High,IT Software,-0.37,0.5,0,0,-0.17
6738,2022-11-29,Europe,War Alert,Medium,Machinery,-0.15,0.92,1,1,-0.45
6739,2022-07-25,Asia,Trade Agreement,High,Medical Devices,0.39,-0.93,1,0,0.02
6740,2023-08-09,Middle East,Trade Agreement,High,Medical Devices,-0.44,-0.65,1,1,0.62
6741,2024-10-13,Global,Tariff Update,High,Engineering,0.48,-0.12,0,1,-0.96
6742,2022-06-19,Global,War Alert,High,Auto Parts,-0.28,0.53,1,1,-0.1
6743,2021-03-02,Global,Supply Chain Shock,Low,Electronics,-0.34,-0.39,0,0,-0.38
6744,2023-02-11,Global,War Alert,High,Solar,-0.1,-0.03,1,1,0.74
6745,2023-06-25,Middle East,Natural Calamity,High,IT Software,0.5,-0.33,1,1,-0.75
6746,2025-01-05,Middle East,Natural Calamity,Medium,Auto Parts,0.89,-0.78,1,1,0.41
6747,2023-05-29,Middle East,War Alert,High,Electronics,-0.21,-0.78,1,1,0.68
6748,2023-05-15,North America,War Alert,Medium,Textiles,-0.99,-0.23,0,0,0.94
6749,2023-02-03,Global,Supply Chain Shock,Medium,Pharmaceuticals,-0.52,0.77,0,0,-0.91
6750,2024-05-04,Asia,Supply Chain Shock,High,Chemicals,0.61,-0.25,0,1,0.36
6751,2021-11-13,Asia,Natural Calamity,High,Pharmaceuticals,0.03,0.07,1,1,-0.97
6752,2023-11-29,Middle East,Stock Crash,High,Pharmaceuticals,-0.12,0.46,0,0,0.34
6753,2022-04-22,Asia,War Alert,Low,Chemicals,-0.42,0.19,0,1,0.05
6754,2021-06-05,Asia,Tariff Update,Medium,Machinery,0.83,0.63,0,1,-0.2
6755,2021-09-04,Middle East,Supply Chain Shock,High,Chemicals,-0.28,-0.77,0,0,0.62
6756,2022-08-22,North America,Trade Agreement,High,Pharmaceuticals,-0.52,0.08,1,0,0.12
6757,2021-04-21,Middle East,Supply Chain Shock,Medium,Textiles,-0.74,-0.57,0,1,-0.51
6758,2022-05-27,Europe,Supply Chain Shock,Medium,Medical Devices,-0.5,0.91,0,1,0.85
6759,2024-11-13,Global,Trade Agreement,Medium,Solar,0.28,0.85,0,1,-0.51
6760,2021-03-07,Global,Natural Calamity,Low,Chemicals,0.63,-0.38,0,0,0.42
6761,2023-11-04,Middle East,Stock Crash,Low,Pharmaceuticals,0.75,0.19,1,0,-0.86
6762,2024-05-04,Middle East,Supply Chain Shock,Medium,Textiles,0.13,0.32,0,1,0.97
6763,2021-11-23,North America,Tariff Update,Low,Solar,0.9,-0.93,1,0,0.61
6764,2023-02-04,Europe,War Alert,Medium,Chemicals,-0.18,-0.31,1,0,-0.09
6765,2024-02-10,Middle East,Supply Chain Shock,Medium,Pharmaceuticals,0.32,0.78,0,0,0.69
6766,2023-10-09,Europe,War Alert,Low,Textiles,0.67,0.17,1,0,0.57
6767,2022-06-22,Middle East,Trade Agreement,High,Pharmaceuticals,0.22,-0.15,0,1,-0.64
6768,2022-01-14,Europe,Supply Chain Shock,Medium,Chemicals,-0.53,-0.1,0,0,0.21
6769,2024-06-26,North America,Stock Crash,Low,Chemicals,-0.14,0.6,1,1,-0.12
6770,2022-03-14,Asia,War Alert,Low,Electronics,0.06,0.95,1,1,0.29
6771,2023-04-25,Global,Trade Agreement,High,Engineering,0.8,-0.18,1,1,-0.95
6772,2024-08-22,Global,Supply Chain Shock,Medium,Pharmaceuticals,-0.07,-0.66,0,1,-0.41
6773,2021-01-22,Global,Tariff Update,High,Solar,-0.07,-0.68,1,0,0.43
6774,2022-07-24,Asia,Trade Agreement,High,Machinery,-0.74,-0.36,1,1,-0.43
6775,2023-08-26,North America,Supply Chain Shock,Medium,IT Software,-0.62,-0.61,1,1,-0.02
6776,2022-09-22,Middle East,Natural Calamity,High,Chemicals,0.66,-0.82,1,1,0.46
6777,2022-05-15,Asia,Supply Chain Shock,High,Pharmaceuticals,-0.43,-0.74,1,0,-0.63
6778,2023-09-23,Europe,Stock Crash,Low,Pharmaceuticals,-0.96,0.12,0,0,-0.65
6779,2021-03-03,Middle East,Tariff Update,Low,Engineering,0.09,-0.26,1,1,-0.64
6780,2023-01-15,Europe,Supply Chain Shock,Low,Electronics,-0.55,0,0,0,-0.66
6781,2022-01-28,North America,War Alert,Low,Solar,-0.96,0.24,0,1,0.89
6782,2022-08-26,Europe,Supply Chain Shock,Low,Auto Parts,0.84,0.16,0,1,-0.13
6783,2022-08-02,Asia,Tariff Update,Low,IT Software,0.83,-0.66,1,0,-0.19
6784,2024-05-28,Europe,Tariff Update,High,Machinery,0.19,0.61,0,0,-0.99
6785,2022-07-05,Middle East,Stock Crash,High,Machinery,-0.16,0.19,0,0,-0.67
6786,2021-07-30,North America,Stock Crash,Low,Medical Devices,0.24,0.43,1,0,0.6
6787,2023-05-22,Europe,Natural Calamity,Medium,Pharmaceuticals,0.88,0,0,0,-0.87
6788,2023-11-01,Asia,Natural Calamity,Low,IT Software,0.6,-0.68,0,0,-0.24
6789,2023-07-26,Global,Natural Calamity,Medium,Auto Parts,-0.79,-0.81,0,1,0.39
6790,2023-07-05,North America,Trade Agreement,High,Auto Parts,-0.4,0.85,0,0,-0.42
6791,2023-01-27,Global,Trade Agreement,Medium,Chemicals,0.75,0.17,1,1,0.7
6792,2022-05-06,Middle East,Tariff Update,High,Textiles,0.63,0.7,0,0,-0.28
6793,2022-09-14,Europe,Stock Crash,Low,IT Software,-0.14,-0.45,0,1,0.75
6794,2022-10-19,North America,Supply Chain Shock,High,Auto Parts,0.25,0.29,1,0,-0.84
6795,2022-01-08,Middle East,Tariff Update,High,Pharmaceuticals,-0.01,-0.12,0,1,0.02
6796,2022-10-25,North America,Natural Calamity,High,Auto Parts,-0.06,0.77,1,0,0.27
6797,2024-04-09,Global,Natural Calamity,High,Pharmaceuticals,0.18,0.75,0,1,-0.67
6798,2021-07-22,Middle East,War Alert,Medium,Machinery,-0.33,0.8,0,1,-0.72
6799,2023-05-27,Global,Supply Chain Shock,High,IT Software,0.31,-0.48,1,0,0.74
6800,2021-08-08,Global,Trade Agreement,High,Engineering,-0.91,-0.63,1,0,0.81
6801,2022-02-15,Middle East,War Alert,Medium,Electronics,-0.23,-0.93,1,0,-0.67
6802,2024-09-07,Europe,Trade Agreement,High,Engineering,0.32,-0.66,1,1,-0.66
6803,2022-09-09,Asia,Tariff Update,High,Electronics,0.58,0.95,0,1,-0.75
6804,2023-09-01,North America,War Alert,Medium,Machinery,0.3,0.01,1,0,0.25
6805,2021-10-04,Asia,Tariff Update,High,Textiles,0.49,-0.29,0,0,0.97
6806,2022-05-12,North America,Tariff Update,High,Textiles,0.64,-0.67,1,1,-0.37
6807,2022-07-27,Global,Natural Calamity,Medium,Engineering,0.02,-0.44,0,0,0.44
6808,2024-12-31,Europe,Tariff Update,Low,Electronics,0.04,0.95,0,1,0.07
6809,2023-09-04,North America,Supply Chain Shock,Medium,Pharmaceuticals,0.96,0.97,0,1,0.6
6810,2023-06-15,Europe,Tariff Update,Low,IT Software,0.12,-0.66,1,1,-0.22
6811,2021-01-24,Asia,Natural Calamity,Low,Pharmaceuticals,0.12,0.18,0,1,0.44
6812,2022-06-19,Europe,Trade Agreement,Medium,Pharmaceuticals,0.16,-0.63,1,1,-0.73
6813,2023-10-27,Middle East,Trade Agreement,Medium,Engineering,-0.6,-0.01,0,1,-0.58
6814,2021-07-02,Middle East,War Alert,High,Textiles,0.11,-0.25,0,0,-0.44
6815,2024-09-08,Middle East,War Alert,High,Electronics,0.48,-0.09,1,1,0.69
6816,2022-05-15,Global,Trade Agreement,Low,Auto Parts,0.13,-0.05,0,1,-0.39
6817,2021-05-08,North America,Tariff Update,Low,Textiles,-0.43,-0.94,1,0,0.24
6818,2022-08-20,Asia,War Alert,Low,Pharmaceuticals,0.64,-0.39,0,1,-0.89
6819,2021-03-16,North America,War Alert,Medium,Engineering,0.98,0.2,1,1,-0.76
6820,2024-07-03,North America,Natural Calamity,High,Machinery,-0.64,-0.93,1,1,-0.3
6821,2024-08-02,Europe,Trade Agreement,Low,IT Software,0.4,0.9,0,0,0.53
6822,2023-03-02,Global,Tariff Update,Medium,Medical Devices,-0.62,0.17,0,0,0.2
6823,2022-03-08,Europe,Stock Crash,High,Auto Parts,0.89,0.78,1,1,0.15
6824,2021-10-04,Asia,Trade Agreement,High,Engineering,0.86,0.55,0,0,0.89
6825,2024-02-18,North America,Stock Crash,Low,Engineering,-0.51,0.71,1,0,0.38
6826,2022-12-23,Middle East,Stock Crash,High,Solar,0.21,-0.28,1,1,-0.77
6827,2024-08-15,Middle East,Trade Agreement,Medium,Pharmaceuticals,0.76,0,1,1,0.96
6828,2022-07-09,Global,Natural Calamity,High,Machinery,-0.45,-0.6,0,1,0.56
6829,2022-02-03,Middle East,Natural Calamity,Medium,Auto Parts,0.15,-0.73,0,1,-0.87
6830,2024-01-20,Middle East,Supply Chain Shock,Low,IT Software,0.75,-0.85,0,1,0.22
6831,2023-01-05,Asia,Trade Agreement,Low,Electronics,0.4,-0.86,1,1,-0.31
6832,2022-06-05,North America,Trade Agreement,High,IT Software,-0.49,0.96,0,1,0.58
6833,2021-08-02,Global,Supply Chain Shock,High,Auto Parts,-0.81,0.96,0,0,0.84
6834,2021-05-12,Asia,Tariff Update,Medium,Medical Devices,0.94,0.94,0,1,-0.79
6835,2023-09-16,North America,Trade Agreement,Medium,Textiles,0.03,-0.29,0,1,-0.51
6836,2021-12-24,North America,Supply Chain Shock,Low,Textiles,-0.16,-0.25,1,1,0.9
6837,2021-06-25,Global,Trade Agreement,Low,Chemicals,-0.29,0.62,1,0,0.23
6838,2021-10-01,Global,Supply Chain Shock,High,Pharmaceuticals,0.63,0.03,1,1,0.78
6839,2021-06-05,Middle East,War Alert,Low,Pharmaceuticals,0.04,-0.78,0,1,-0.7
6840,2024-12-16,North America,Supply Chain Shock,Medium,Textiles,0.96,-0.7,1,0,-0.11
6841,2024-07-06,Global,Tariff Update,High,Machinery,0.59,-0.43,1,1,0.61
6842,2022-03-02,Middle East,Stock Crash,Low,Textiles,0.88,0.87,0,1,-0.12
6843,2022-12-29,North America,War Alert,High,Pharmaceuticals,-0.96,-0.25,0,1,0.25
6844,2021-12-28,North America,Tariff Update,High,Electronics,0.13,-0.53,1,0,-0.91
6845,2021-03-22,Europe,Stock Crash,Low,Electronics,-0.95,-0.01,1,0,-0.82
6846,2023-08-29,Europe,Tariff Update,High,Auto Parts,-0.26,-0.58,1,1,-0.53
6847,2024-05-07,Asia,Natural Calamity,Medium,Auto Parts,0.96,-0.66,0,0,-0.52
6848,2024-03-11,Europe,War Alert,High,Engineering,0.87,-0.61,1,0,-0.71
6849,2023-05-23,Middle East,Natural Calamity,Low,Machinery,0.13,0.27,0,1,0.16
6850,2022-04-10,Middle East,Supply Chain Shock,High,Chemicals,0.15,0.01,0,1,-0.8
6851,2023-08-19,Europe,Supply Chain Shock,High,Medical Devices,0.45,-0.38,0,1,-0.14
6852,2023-04-04,Asia,Tariff Update,High,Auto Parts,-0.39,-0.5,0,0,-0.37
6853,2021-12-05,Global,Tariff Update,Medium,Pharmaceuticals,0.53,-0.77,0,0,0.98
6854,2024-04-09,Europe,Supply Chain Shock,Low,Electronics,0.46,-0.86,0,0,-0.72
6855,2022-12-09,Global,War Alert,Medium,Electronics,0.5,0.3,1,0,0.15
6856,2021-05-11,Global,Trade Agreement,Low,Pharmaceuticals,0.54,-0.48,0,1,0.14
6857,2021-10-25,Middle East,Natural Calamity,High,Engineering,-0.53,0.22,1,0,0.63
6858,2023-01-11,Global,War Alert,High,Machinery,0.6,0.13,0,0,0.32
6859,2024-04-08,Global,Supply Chain Shock,High,Chemicals,0.78,0.42,1,0,0.8
6860,2021-03-04,Asia,War Alert,Medium,Engineering,-0.61,-0.96,1,0,-0.84
6861,2024-07-26,Asia,Trade Agreement,Low,IT Software,-0.28,0.82,0,1,-0.24
6862,2022-06-28,Europe,Stock Crash,Medium,Pharmaceuticals,-0.9,-0.73,1,0,-0.72
6863,2024-12-24,Global,Natural Calamity,Medium,Engineering,-0.87,-0.71,0,1,-0.65
6864,2024-05-19,Global,War Alert,Medium,Engineering,-0.79,0.76,1,0,0.45
6865,2024-07-06,Europe,Stock Crash,Low,Pharmaceuticals,0.15,0.96,1,0,-0.7
6866,2022-03-22,Middle East,Natural Calamity,Medium,Engineering,0.74,0.91,1,1,0.22
6867,2024-12-20,Asia,Tariff Update,High,Textiles,-0.65,-0.77,0,1,-0.85
6868,2022-06-25,Global,Trade Agreement,Low,Pharmaceuticals,0.98,0.12,0,0,-0.15
6869,2023-02-25,Asia,Tariff Update,Low,Pharmaceuticals,0.35,-0.99,0,1,-0.57
6870,2022-09-17,North America,Tariff Update,Medium,Electronics,0.7,0.52,0,1,-0.61
6871,2021-07-29,Middle East,Supply Chain Shock,High,Textiles,0.32,0.12,1,1,0.88
6872,2021-12-09,Europe,War Alert,High,Medical Devices,0.1,-0.45,1,0,0.49
6873,2024-12-11,North America,Stock Crash,High,Medical Devices,-0.69,-0.6,0,1,-0.42
6874,2023-11-16,Europe,Stock Crash,Medium,Chemicals,-0.64,0,0,1,-0.52
6875,2023-12-08,Global,Trade Agreement,High,IT Software,0.52,0.29,1,0,0.83
6876,2024-10-03,North America,Trade Agreement,Low,Pharmaceuticals,-0.47,0.25,1,1,0.94
6877,2021-02-23,Europe,Natural Calamity,High,Auto Parts,-0.25,-0.89,0,1,0.97
6878,2021-08-10,North America,Tariff Update,Medium,Electronics,0.9,0.32,1,0,-0.98
6879,2023-06-03,Global,Stock Crash,Medium,Electronics,-0.61,-0.81,0,0,-0.07
6880,2023-05-02,Europe,Supply Chain Shock,Medium,Pharmaceuticals,-0.76,-0.98,0,0,-0.91
6881,2022-12-04,Middle East,Tariff Update,High,Auto Parts,0.97,0.01,0,0,0.1
6882,2024-08-17,Middle East,War Alert,Medium,Auto Parts,-0.3,0.2,0,0,-0.87
6883,2024-01-16,Middle East,Natural Calamity,High,Machinery,-0.27,-0.05,0,1,0.89
6884,2022-03-03,Europe,War Alert,High,Textiles,-0.96,-0.65,1,1,-0.33
6885,2022-04-22,Middle East,Trade Agreement,Low,Pharmaceuticals,-0.85,0.15,0,0,0.56
6886,2022-07-31,North America,Supply Chain Shock,Medium,Auto Parts,0.08,-0.89,1,1,-0.65
6887,2022-01-04,Global,Natural Calamity,Low,Electronics,0.61,0.8,0,0,0.21
6888,2023-05-08,North America,Tariff Update,Low,Auto Parts,0.32,0.33,0,0,0.37
6889,2023-06-28,Europe,Trade Agreement,Medium,IT Software,-0.05,-0.69,0,0,-0.55
6890,2021-02-24,Asia,Trade Agreement,High,Textiles,-0.29,-0.9,1,1,0.66
6891,2021-11-25,Europe,Stock Crash,Low,IT Software,-0.47,0.52,1,1,-0.62
6892,2022-10-27,North America,War Alert,Low,IT Software,0.59,-0.39,0,1,0.27
6893,2021-08-07,North America,Supply Chain Shock,Low,Engineering,0.07,-0.44,1,1,-0.41
6894,2021-05-06,Global,Trade Agreement,Medium,Machinery,-0.78,0.59,1,0,-0.58
6895,2024-02-21,Asia,Tariff Update,High,Engineering,0.03,-0.62,0,0,-0.73
6896,2021-02-14,Asia,War Alert,Low,Textiles,0.57,-0.47,1,1,0.75
6897,2024-04-09,Asia,Tariff Update,Low,Machinery,-0.85,-0.12,1,0,-0.73
6898,2022-09-30,Europe,Tariff Update,Low,Electronics,-0.82,0.31,1,0,-0.62
6899,2021-07-20,North America,Natural Calamity,Low,Solar,0.42,0.17,0,0,0.32
6900,2024-10-24,Europe,Trade Agreement,Medium,Auto Parts,0.29,0.46,1,0,0.39
6901,2022-11-30,North America,Trade Agreement,High,Medical Devices,0.02,0.61,0,0,0.51
6902,2023-11-02,Asia,Natural Calamity,Medium,Electronics,0.84,0.39,0,0,-0.95
6903,2021-12-13,Europe,War Alert,Low,Textiles,-0.13,-0.18,0,0,0.87
6904,2024-05-13,Asia,War Alert,Medium,Solar,-0.76,-0.78,1,0,-0.76
6905,2022-02-05,Europe,Trade Agreement,Medium,Pharmaceuticals,-0.57,0.74,0,0,0.68
6906,2024-05-15,North America,Stock Crash,Medium,Textiles,-0.42,0.05,1,1,-0.86
6907,2021-01-26,North America,Tariff Update,Low,IT Software,0.61,-0.62,0,1,-0.65
6908,2021-12-08,Middle East,Natural Calamity,Low,Solar,0.98,-0.65,1,0,-0.82
6909,2023-09-25,Middle East,Trade Agreement,High,Medical Devices,0.52,-0.29,0,0,-0.57
